3.000
11.000
14.000
32.000
6.000
2.000
8.000
114.000
6.000
21.000
62.000
24.000
21.000
2.000
3.000
79.000
0.820
13.000
19.000
37.000
47.000
7.100
20.000
44.000
54.000
72.000
2.720
30.000
1.980
2.050
161.000
47.000
154.000
12.000
0.040
15.000
15.000
18.000
90.000
4.060
59.000
31.000
67.000
100.000
1.230
32.000
138.000
38.000
6.000
91.000
4.770
0.140
6.700
29.000
21.000
2.400
0.800
13.000
102.000
8.770
10.000
100.000
7.000
33.000
79.000
3.110
99.000
2.550
0.660
70.000
38.000
12.000
13.000
0.670
53.000
0.960
51.000
30.000
2.620
0.980
5.000
32.000
13.000
5.000
20.600
11.000
70.000
3.000
3.160
64.000
105.000
84.000
18.000
1.570
0.840
82.000
15.000
0.540
2.160
34.000
1.500
11.000
0.880
7.400
65.000
41.000
8.400
17.000
3.700
15.000
23.000
55.000
19.000
18.000
23.000
43.000
28.000
24.000
45.000
23.000
18.000
50.000
1.600
4.700
252.000
20.000
24.000
25.000
116.000
27.000
1.620
150.000
57.000
0.850
18.000
7.000
0.810
39.000
7.000
19.000
3.000
31.000
9.000
29.000
43.000
26.000
4.600
39.000
0.980
53.000
8.000
19.000
23.000
8.000
1.120
16.000
19.000
14.000
15.000
454.000
6.000
18.000
13.000
6.000
2.190
147.000
13.000
2.700
6.720
10.000
41.000
6.000
17.000
3.810
7.000
19.000
2.460
4.000
8.000
1.480
18.000
37.000
34.000
49.000
21.000
5.000
17.000
2.110
28.000
19.000
17.000
68.000
14.000
45.000
3.200
37.000
42.000
14.000
2.770
40.000
16.000
34.000
94.000
67.000
13.000
2.300
99.000
3.370
4.180
28.000
17.000
15.000
17.000
48.000
1.140
22.900
18.000
0.120
5.680
56.000
14.000
11.000
33.000
51.000
20.000
0.930
7.000
2.000
57.000
11.000
0.800
25.000
47.000
59.000
24.000
27.000
8.000
5.000
39.000
47.000
13.000
116.000
19.000
14.000
32.000
25.000
185.000
35.000
8.500
11.000
145.000
105.000
57.000
2.340
12.000
18.000
11.000
3.000
25.000
22.000
16.000
23.000
31.000
8.000
5.520
55.000
14.000
50.000
12.000
4.000
16.200
6.300
37.000
1.500
97.000
24.000
20.000
449.000
111.000
8.000
6.730
21.000
36.000
22.000
18.000
2.730
1.880
70.000
93.000
34.000
13.000
69.000
0.190
0.880
71.000
3.000
3.160
1.020
25.000
32.000
30.000
22.000
9.000
21.000
20.000
18.000
1.450
13.000
52.000
55.000
45.000
1.670
3.000
63.000
22.000
1.730
18.000
0.280
1.070
12.000
59.000
18.000
18.000
15.000
78.000
13.000
18.000
15.000
8.000
24.000
98.000
7.000
2.000
32.000
137.000
0.410
35.000
27.000
17.000
104.000
8.000
30.000
152.000
87.000
20.000
47.000
33.000
34.000
0.770
3.000
49.000
0.160
9.000
2.260
9.000
24.000
1.050
37.000
52.000
103.000
17.000
47.000
7.000
23.000
21.000
18.000
8.000
41.000
0.290
1.890
93.000
2.510
9.000
9.000
47.000
52.000
8.000
31.000
1.230
43.000
33.000
14.000
18.000
67.000
27.000
32.000
12.000
19.000
18.000
80.000
1.250
1.310
146.000
63.000
3.450
109.000
0.840
41.000
32.000
3.000
31.000
15.000
65.000
5.300
18.000
125.000
3.000
15.000
50.000
46.000
18.000
10.000
33.000
0.840
13.000
53.000
40.000
0.900
10.000
27.000
0.370
35.000
30.000
10.000
37.000
49.000
13.000
46.000
25.000
38.000
27.000
31.000
9.000
6.000
9.000
37.000
142.000
1.520
11.000
6.000
58.000
65.000
20.000
129.000
139.000
6.000
36.000
1.600
